Days since 1/3/23,Company,Value
279.0,1.0,27.68
279.0,2.0,123.5
279.0,3.0,63.959999
279.0,4.0,67.239998
280.0,1.0,27.68
280.0,2.0,123.5
280.0,3.0,63.959999
280.0,4.0,67.239998
281.0,1.0,27.68
281.0,2.0,123.5
281.0,3.0,63.959999
281.0,4.0,67.239998
282.0,1.0,27.68
282.0,2.0,123.5
282.0,3.0,63.959999
282.0,4.0,67.239998
283.0,1.0,27.68
283.0,2.0,123.5
283.0,3.0,63.959999
283.0,4.0,67.239998
284.0,1.0,27.68
284.0,2.0,123.5
284.0,3.0,63.959999
284.0,4.0,67.239998
285.0,1.0,27.68
285.0,2.0,123.5
285.0,3.0,63.959999
285.0,4.0,67.239998
286.0,1.0,27.68
286.0,2.0,123.5
286.0,3.0,63.959999
286.0,4.0,67.239998
287.0,1.0,27.68
287.0,2.0,123.5
287.0,3.0,63.959999
287.0,4.0,67.239998
288.0,1.0,27.68
288.0,2.0,123.5
288.0,3.0,63.959999
288.0,4.0,67.239998
289.0,1.0,27.68
289.0,2.0,123.5
289.0,3.0,63.959999
289.0,4.0,67.239998
290.0,1.0,27.68
290.0,2.0,123.5
290.0,3.0,63.959999
290.0,4.0,67.239998
291.0,1.0,27.68
291.0,2.0,123.5
291.0,3.0,63.959999
291.0,4.0,67.239998
292.0,1.0,27.68
292.0,2.0,123.5
292.0,3.0,63.959999
292.0,4.0,67.239998
293.0,1.0,27.68
293.0,2.0,123.5
293.0,3.0,63.959999
293.0,4.0,67.239998
294.0,1.0,27.68
294.0,2.0,123.5
294.0,3.0,63.959999
294.0,4.0,67.239998
295.0,1.0,27.68
295.0,2.0,123.5
295.0,3.0,63.959999
295.0,4.0,67.239998
296.0,1.0,27.68
296.0,2.0,123.5
296.0,3.0,63.959999
296.0,4.0,67.239998
297.0,1.0,27.68
297.0,2.0,123.5
297.0,3.0,63.959999
297.0,4.0,67.239998
298.0,1.0,27.68
298.0,2.0,123.5
298.0,3.0,63.959999
298.0,4.0,67.239998
299.0,1.0,27.68
299.0,2.0,123.5
299.0,3.0,63.959999
299.0,4.0,67.239998
300.0,1.0,27.68
300.0,2.0,123.5
300.0,3.0,63.959999
300.0,4.0,67.239998
301.0,1.0,27.68
301.0,2.0,123.5
301.0,3.0,63.959999
301.0,4.0,67.239998
302.0,1.0,27.68
302.0,2.0,123.5
302.0,3.0,63.959999
302.0,4.0,67.239998
303.0,1.0,27.68
303.0,2.0,123.5
303.0,3.0,63.959999
303.0,4.0,67.239998
304.0,1.0,27.68
304.0,2.0,123.5
304.0,3.0,63.959999
304.0,4.0,67.239998
305.0,1.0,27.68
305.0,2.0,123.5
305.0,3.0,63.959999
305.0,4.0,67.239998
306.0,1.0,27.68
306.0,2.0,123.5
306.0,3.0,63.959999
306.0,4.0,67.239998
307.0,1.0,27.68
307.0,2.0,123.5
307.0,3.0,63.959999
307.0,4.0,67.239998
308.0,1.0,27.68
308.0,2.0,123.5
308.0,3.0,63.959999
308.0,4.0,67.239998
309.0,1.0,27.68
309.0,2.0,123.5
309.0,3.0,63.959999
309.0,4.0,67.239998
310.0,1.0,27.68
310.0,2.0,123.5
310.0,3.0,63.959999
310.0,4.0,67.239998
311.0,1.0,27.68
311.0,2.0,123.5
311.0,3.0,63.959999
311.0,4.0,67.239998
312.0,1.0,27.68
312.0,2.0,123.5
312.0,3.0,63.959999
312.0,4.0,67.239998
313.0,1.0,27.68
313.0,2.0,123.5
313.0,3.0,63.959999
313.0,4.0,67.239998
314.0,1.0,27.68
314.0,2.0,123.5
314.0,3.0,63.959999
314.0,4.0,67.239998
315.0,1.0,27.68
315.0,2.0,123.5
315.0,3.0,63.959999
315.0,4.0,67.239998
316.0,1.0,27.68
316.0,2.0,123.5
316.0,3.0,63.959999
316.0,4.0,67.239998
317.0,1.0,27.68
317.0,2.0,123.5
317.0,3.0,63.959999
317.0,4.0,67.239998
318.0,1.0,27.68
318.0,2.0,123.5
318.0,3.0,63.959999
318.0,4.0,67.239998
319.0,1.0,27.68
319.0,2.0,123.5
319.0,3.0,63.959999
319.0,4.0,67.239998
320.0,1.0,27.68
320.0,2.0,123.5
320.0,3.0,63.959999
320.0,4.0,67.239998
321.0,1.0,27.68
321.0,2.0,123.5
321.0,3.0,63.959999
321.0,4.0,67.239998
322.0,1.0,27.68
322.0,2.0,123.5
322.0,3.0,63.959999
322.0,4.0,67.239998
323.0,1.0,27.68
323.0,2.0,123.5
323.0,3.0,63.959999
323.0,4.0,67.239998
324.0,1.0,27.68
324.0,2.0,123.5
324.0,3.0,63.959999
324.0,4.0,67.239998
325.0,1.0,27.68
325.0,2.0,123.5
325.0,3.0,63.959999
325.0,4.0,67.239998
326.0,1.0,27.68
326.0,2.0,123.5
326.0,3.0,63.959999
326.0,4.0,67.239998
327.0,1.0,27.68
327.0,2.0,123.5
327.0,3.0,63.959999
327.0,4.0,67.239998
