Days since 1/3/23,Company,Value
262.0,2.0,122.5
262.0,3.0,60.049999
262.0,4.0,65.669998
263.0,1.0,27.16
263.0,2.0,122.5
263.0,3.0,60.049999
263.0,4.0,65.669998
264.0,1.0,27.16
264.0,2.0,122.5
264.0,3.0,60.049999
264.0,4.0,65.669998
265.0,1.0,27.16
265.0,2.0,122.5
265.0,3.0,60.049999
265.0,4.0,65.669998
266.0,1.0,27.16
266.0,2.0,122.5
266.0,3.0,60.049999
266.0,4.0,65.669998
267.0,1.0,27.16
267.0,2.0,122.5
267.0,3.0,60.049999
267.0,4.0,65.669998
268.0,1.0,27.16
268.0,2.0,122.5
268.0,3.0,60.049999
268.0,4.0,65.669998
269.0,1.0,27.16
269.0,2.0,122.5
269.0,3.0,60.049999
269.0,4.0,65.669998
270.0,1.0,27.16
270.0,2.0,122.5
270.0,3.0,60.049999
270.0,4.0,65.669998
271.0,1.0,27.16
271.0,2.0,122.5
271.0,3.0,60.049999
271.0,4.0,65.669998
272.0,1.0,27.16
272.0,2.0,122.5
272.0,3.0,60.049999
272.0,4.0,65.669998
273.0,1.0,27.16
273.0,2.0,122.5
273.0,3.0,60.049999
273.0,4.0,65.669998
274.0,1.0,27.16
274.0,2.0,122.5
274.0,3.0,60.049999
274.0,4.0,65.669998
275.0,1.0,27.16
275.0,2.0,122.5
275.0,3.0,60.049999
275.0,4.0,65.669998
276.0,1.0,27.16
276.0,2.0,122.5
276.0,3.0,60.049999
276.0,4.0,65.669998
277.0,1.0,27.16
277.0,2.0,122.5
277.0,3.0,60.049999
277.0,4.0,65.669998
278.0,1.0,27.16
278.0,2.0,122.5
