Days since 1/3/23,Company,Value
103.0,3.0,70161300.0
103.0,4.0,69741300.0
104.0,1.0,37665200.0
104.0,2.0,2223376.0
104.0,3.0,70161300.0
104.0,4.0,69741300.0
105.0,1.0,37665200.0
105.0,2.0,2223376.0
105.0,3.0,70161300.0
105.0,4.0,69741300.0
106.0,1.0,37665200.0
106.0,2.0,2223376.0
106.0,3.0,70161300.0
106.0,4.0,69741300.0
107.0,1.0,37665200.0
107.0,2.0,2223376.0
107.0,3.0,70161300.0
107.0,4.0,69741300.0
108.0,1.0,37665200.0
108.0,2.0,2223376.0
108.0,3.0,70161300.0
108.0,4.0,69741300.0
109.0,1.0,37665200.0
109.0,2.0,2223376.0
109.0,3.0,70161300.0
109.0,4.0,69741300.0
110.0,1.0,37665200.0
110.0,2.0,2223376.0
110.0,3.0,70161300.0
110.0,4.0,69741300.0
111.0,1.0,37665200.0
111.0,2.0,2223376.0
111.0,3.0,70161300.0
111.0,4.0,69741300.0
112.0,1.0,37665200.0
112.0,2.0,2223376.0
112.0,3.0,70161300.0
112.0,4.0,69741300.0
113.0,1.0,37665200.0
113.0,2.0,2223376.0
113.0,3.0,70161300.0
113.0,4.0,69741300.0
114.0,1.0,37665200.0
114.0,2.0,2223376.0
114.0,3.0,70161300.0
114.0,4.0,69741300.0
115.0,1.0,37665200.0
115.0,2.0,2223376.0
115.0,3.0,70161300.0
115.0,4.0,69741300.0
116.0,1.0,37665200.0
116.0,2.0,2223376.0
116.0,3.0,70161300.0
116.0,4.0,69741300.0
117.0,1.0,37665200.0
117.0,2.0,2223376.0
117.0,3.0,70161300.0
117.0,4.0,69741300.0
118.0,1.0,37665200.0
118.0,2.0,2223376.0
118.0,3.0,70161300.0
118.0,4.0,69741300.0
119.0,1.0,37665200.0
119.0,2.0,2223376.0
119.0,3.0,70161300.0
119.0,4.0,69741300.0
120.0,1.0,37665200.0
120.0,2.0,2223376.0
120.0,3.0,70161300.0
120.0,4.0,69741300.0
121.0,1.0,37665200.0
121.0,2.0,2223376.0
121.0,3.0,70161300.0
121.0,4.0,69741300.0
122.0,1.0,37665200.0
122.0,2.0,2223376.0
122.0,3.0,70161300.0
122.0,4.0,69741300.0
123.0,1.0,37665200.0
123.0,2.0,2223376.0
123.0,3.0,70161300.0
123.0,4.0,69741300.0
124.0,1.0,37665200.0
124.0,2.0,2223376.0
124.0,3.0,70161300.0
124.0,4.0,69741300.0
125.0,1.0,37665200.0
125.0,2.0,2223376.0
125.0,3.0,70161300.0
125.0,4.0,69741300.0
126.0,1.0,37665200.0
126.0,2.0,2223376.0
126.0,3.0,70161300.0
126.0,4.0,69741300.0
127.0,1.0,37665200.0
127.0,2.0,2223376.0
127.0,3.0,70161300.0
127.0,4.0,69741300.0
128.0,1.0,37665200.0
128.0,2.0,2223376.0
128.0,3.0,70161300.0
128.0,4.0,69741300.0
129.0,1.0,37665200.0
129.0,2.0,2223376.0
129.0,3.0,70161300.0
129.0,4.0,69741300.0
130.0,1.0,37665200.0
130.0,2.0,2223376.0
130.0,3.0,70161300.0
130.0,4.0,69741300.0
131.0,1.0,37665200.0
131.0,2.0,2223376.0
131.0,3.0,70161300.0
131.0,4.0,69741300.0
132.0,1.0,37665200.0
132.0,2.0,2223376.0
132.0,3.0,70161300.0
132.0,4.0,69741300.0
133.0,1.0,37665200.0
133.0,2.0,2223376.0
133.0,3.0,70161300.0
133.0,4.0,69741300.0
134.0,1.0,37665200.0
134.0,2.0,2223376.0
134.0,3.0,70161300.0
134.0,4.0,69741300.0
135.0,1.0,37665200.0
135.0,2.0,2223376.0
135.0,3.0,70161300.0
135.0,4.0,69741300.0
136.0,1.0,37665200.0
136.0,2.0,2223376.0
136.0,3.0,70161300.0
136.0,4.0,69741300.0
137.0,1.0,37665200.0
137.0,2.0,2223376.0
137.0,3.0,70161300.0
137.0,4.0,69741300.0
138.0,1.0,37665200.0
138.0,2.0,2223376.0
138.0,3.0,70161300.0
138.0,4.0,69741300.0
139.0,1.0,37665200.0
139.0,2.0,2223376.0
139.0,3.0,70161300.0
139.0,4.0,69741300.0
140.0,1.0,37665200.0
140.0,2.0,2223376.0
140.0,3.0,70161300.0
140.0,4.0,69741300.0
141.0,1.0,37665200.0
141.0,2.0,2223376.0
141.0,3.0,70161300.0
141.0,4.0,69741300.0
142.0,1.0,37665200.0
142.0,2.0,2223376.0
142.0,3.0,70161300.0
142.0,4.0,69741300.0
143.0,1.0,37665200.0
143.0,2.0,2223376.0
143.0,3.0,70161300.0
143.0,4.0,69741300.0
144.0,1.0,37665200.0
144.0,2.0,2223376.0
144.0,3.0,70161300.0
144.0,4.0,69741300.0
145.0,1.0,37665200.0
145.0,2.0,2223376.0
145.0,3.0,70161300.0
145.0,4.0,69741300.0
146.0,1.0,37665200.0
146.0,2.0,2223376.0
146.0,3.0,70161300.0
146.0,4.0,69741300.0
147.0,1.0,37665200.0
147.0,2.0,2223376.0
147.0,3.0,70161300.0
147.0,4.0,69741300.0
148.0,1.0,37665200.0
148.0,2.0,2223376.0
148.0,3.0,70161300.0
148.0,4.0,69741300.0
149.0,1.0,37665200.0
149.0,2.0,2223376.0
149.0,3.0,70161300.0
149.0,4.0,69741300.0
150.0,1.0,37665200.0
150.0,2.0,2223376.0
150.0,3.0,70161300.0
150.0,4.0,69741300.0
151.0,1.0,37665200.0
151.0,2.0,2223376.0
151.0,3.0,70161300.0
151.0,4.0,69741300.0
152.0,1.0,37665200.0
152.0,2.0,2223376.0
152.0,3.0,70161300.0
152.0,4.0,69741300.0
153.0,1.0,37665200.0
153.0,2.0,2223376.0
153.0,3.0,70161300.0
153.0,4.0,69741300.0
154.0,1.0,37665200.0
154.0,2.0,2223376.0
154.0,3.0,70161300.0
154.0,4.0,69741300.0
155.0,1.0,37665200.0
155.0,2.0,2223376.0
155.0,3.0,70161300.0
155.0,4.0,69741300.0
156.0,1.0,37665200.0
156.0,2.0,2223376.0
156.0,3.0,70161300.0
156.0,4.0,69741300.0
157.0,1.0,37665200.0
157.0,2.0,2223376.0
157.0,3.0,70161300.0
157.0,4.0,69741300.0
158.0,1.0,37665200.0
158.0,2.0,2223376.0
158.0,3.0,70161300.0
158.0,4.0,69741300.0
159.0,1.0,37665200.0
159.0,2.0,2223376.0
159.0,3.0,70161300.0
159.0,4.0,69741300.0
160.0,1.0,37665200.0
160.0,2.0,2223376.0
160.0,3.0,70161300.0
160.0,4.0,69741300.0
161.0,1.0,37665200.0
161.0,2.0,2223376.0
161.0,3.0,70161300.0
161.0,4.0,69741300.0
162.0,1.0,37665200.0
162.0,2.0,2223376.0
162.0,3.0,70161300.0
162.0,4.0,69741300.0
163.0,1.0,37665200.0
163.0,2.0,2223376.0
163.0,3.0,70161300.0
163.0,4.0,69741300.0
164.0,1.0,37665200.0
164.0,2.0,2223376.0
164.0,3.0,70161300.0
164.0,4.0,69741300.0
165.0,1.0,37665200.0
165.0,2.0,2223376.0
165.0,3.0,70161300.0
165.0,4.0,69741300.0
166.0,1.0,37665200.0
166.0,2.0,2223376.0
166.0,3.0,70161300.0
166.0,4.0,69741300.0
167.0,1.0,37665200.0
167.0,2.0,2223376.0
167.0,3.0,70161300.0
167.0,4.0,69741300.0
168.0,1.0,37665200.0
168.0,2.0,2223376.0
168.0,3.0,70161300.0
168.0,4.0,69741300.0
169.0,1.0,37665200.0
169.0,2.0,2223376.0
169.0,3.0,70161300.0
169.0,4.0,69741300.0
170.0,1.0,37665200.0
170.0,2.0,2223376.0
170.0,3.0,70161300.0
170.0,4.0,69741300.0
171.0,1.0,37665200.0
171.0,2.0,2223376.0
171.0,3.0,70161300.0
171.0,4.0,69741300.0
172.0,1.0,37665200.0
172.0,2.0,2223376.0
172.0,3.0,70161300.0
172.0,4.0,69741300.0
173.0,1.0,37665200.0
173.0,2.0,2223376.0
173.0,3.0,70161300.0
173.0,4.0,69741300.0
174.0,1.0,37665200.0
174.0,2.0,2223376.0
174.0,3.0,70161300.0
174.0,4.0,69741300.0
175.0,1.0,37665200.0
175.0,2.0,2223376.0
175.0,3.0,70161300.0
175.0,4.0,69741300.0
176.0,1.0,37665200.0
176.0,2.0,2223376.0
176.0,3.0,70161300.0
176.0,4.0,69741300.0
177.0,1.0,37665200.0
177.0,2.0,2223376.0
177.0,3.0,70161300.0
177.0,4.0,69741300.0
178.0,1.0,37665200.0
178.0,2.0,2223376.0
178.0,3.0,70161300.0
178.0,4.0,69741300.0
179.0,1.0,37665200.0
179.0,2.0,2223376.0
179.0,3.0,70161300.0
179.0,4.0,69741300.0
180.0,1.0,37665200.0
180.0,2.0,2223376.0
180.0,3.0,70161300.0
180.0,4.0,69741300.0
181.0,1.0,37665200.0
181.0,2.0,2223376.0
